Sector,country_name,ISO_CODE,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Transport,Ghana,GHA,1.04162707,1.04162707,1.04578443,1.10475813,1.13845332,1.22708454,1.27733075,1.36298127,1.36582399,1.15189522,1.26499314,1.483913,1.34815084,1.00047499,0.98966611,1.26686158,1.35785392,1.38300833,1.45431917,1.63796326,1.61578897,1.49970859,1.7895239,1.8021334,1.8777417,2.0455071,2.231997,2.3294282,2.7805672,3.0944288,2.9306785,2.9294188,3.3911582,3.1468809,3.6473619,3.6030746,3.647427,3.8383412,3.7355059,5.0447746,5.1435193,5.7139955,6.8143436,7.2160048,7.2651339,7.874761,8.177809617,9.101556338
Transport,Gibraltar,GIB,0.034278639,0.034278528,0.024930881,0.024793833,0.024930976,0.024793774,0.021744627,0.021744591,0.018632433,0.034278498,0.040577106,0.04376342,0.04694969,0.034278627,0.03116637,0.037327792,0.062733015,0.074929859,0.087126724,0.074455614,0.0839404,0.134476398,0.165568658,0.165568576,0.206620168,0.200321618,0.203433736,0.212855765,0.225315648,0.234737542,0.244085213,0.253432933,0.256618969,0.259731186,0.290960632,0.297333254,0.309793233,0.303494662,0.303494649,0.337910366,0.341096698,0.328562679,0.334861085,0.356743028,0.387972362,0.416152287,0.446202378,0.453744961
Transport,Greece,GRC,4.5012014,4.89469805,5.68267502,6.20472676,5.08134976,5.12584586,7.28192619,7.96547739,8.51972659,8.91273279,9.5514105,9.655772647,9.850017013,10.77429971,11.30834448,11.67311225,11.91553945,12.29979678,13.41989489,14.1924587,15.06260413,15.87681082,16.2820367,16.49147446,16.58711599,16.71231598,17.18774937,17.7752643,19.41935888,19.60013534,19.0726178,19.76863412,20.03187888,20.98210641,21.39232796,21.78424972,22.28802606,22.87738408,22.19785267,24.79793202,21.98681138,19.63972639,16.41516273,16.30578622,16.34716761,16.68466019,15.969337,16.94486071
Transport,Greenland,GRL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.095629194,0.08910842,0.101891148,0.089071861,0.089071834,0.082668015,0.082577702,0.088891242,0.085764002,0.092033402,0.085701127,0.085701127,0.085701127,0.085701127
Transport,Grenada,GRD,0.000755166,0.000755166,0.000490145,0.000709533,0.000767368,0.001060919,0.001096896,0.001192544,0.001198862,0.001006054,0.001670211,0.002092978,0.00251714,0.002754542,0.003201256,0.003721337,0.003893309,0.005062291,0.005395086,0.005589683,0.011214893,0.012169479,0.012693542,0.013966642,0.014222732,0.014123979,0.014425514,0.022384168,0.030180653,0.034627412,0.021697831,0.032826582,0.029681477,0.03025004,0.043717821,0.041394886,0.041059753,0.041884245,0.043049545,0.045830926,0.048100571,0.047404378,0.08677875,0.102436356,0.088221648,0.093895654,0.093895654,0.093895654
Transport,Guadeloupe,GLP,0.007901713,0.007901713,0.005128735,0.007424275,0.008029483,0.011101049,0.01147747,0.012478237,0.012544401,0.010526974,0.017476388,0.027323915,0.03845273,0.043196228,0.056294547,0.055099886,0.051908369,0.075935504,0.09171779,0.106205742,0.112150548,0.127779515,0.12693748,0.160616355,0.170672825,0.169487684,0.173114225,0.179073203,0.241435055,0.27701898,0.282071923,0.284497393,0.267144675,0.28232185,0.306024751,0.310462203,0.318213392,0.366486985,0.387445211,0.343732012,0.360753287,0.355532971,0.672534408,0.717053912,0.705494544,0.716754701,0.716754701,0.716754701
Transport,Guatemala,GTM,0.678996641,0.678997165,0.820715658,0.950375016,1.023143814,1.153347778,0.97969027,1.20061201,1.26846242,1.340946288,1.352656514,1.25584226,1.17074857,1.125218289,1.22327512,1.268111292,1.218355126,1.420984581,1.547870852,1.586958167,1.706637505,1.78404068,1.86671555,2.04751935,2.17336677,2.714387772,2.701281521,2.865584968,3.412772576,3.5792347,3.8363337,4.08787623,4.37912995,4.889796504,4.74156448,5.13601346,5.235314289,5.526160221,4.979388473,5.624307691,5.674266828,5.500107255,5.548617475,5.95435465,6.455395389,7.42994732,7.943873462,7.795711818
Transport,Guinea,GIN,0.069150979,0.069150979,0.070622962,0.071166892,0.071179138,0.081979348,0.119363159,0.144657217,0.148668866,0.158679979,0.17185492,0.178320286,0.171616491,0.171111834,0.178642861,0.161580009,0.242439264,0.277194304,0.320267421,0.307630008,0.392324646,0.345172427,0.332539967,0.333001243,0.352651571,0.341476891,0.352387931,0.395539723,0.397363025,0.443736139,0.45339124,0.458323794,0.457317616,0.476058458,0.49149629,0.531612576,0.532006604,0.548325493,0.579752979,0.613265299,0.648769232,0.712244496,0.765151716,1.13803339,1.151714124,1.143563254,1.173437999,1.24971419
Transport,Guinea-Bissau,GNB,0.005762582,0.005762582,0.005885244,0.005930583,0.0059316,0.006831595,0.009946929,0.012054803,0.012389063,0.013223343,0.014321235,0.014860041,0.014301374,0.014259329,0.0297738,0.029378165,0.017317137,0.0554387,0.064053567,0.061526054,0.078464923,0.086293191,0.083134833,0.083250347,0.082977017,0.0803475,0.082914754,0.093068255,0.093497292,0.104408699,0.125941712,0.127312259,0.127032891,0.132238406,0.13652643,0.139897918,0.140001651,0.182774783,0.15256667,0.193662713,0.204874654,0.224919419,0.241626885,0.172429252,0.173704358,0.183638113,0.188435523,0.200684269
Transport,Guyana,GUY,0.023705145,0.023705145,0.01538619,0.022272802,0.024088472,0.033303095,0.034432473,0.037434743,0.037633305,0.031580844,0.052429148,0.06557739,0.059158035,0.056487408,0.075059453,0.084768975,0.075866039,0.075935504,0.08092748,0.055897716,0.050467745,0.066932073,0.076162456,0.104749762,0.106670489,0.09180591,0.100983348,0.111920776,0.201196169,0.242391741,0.249525257,0.262613,0.237462035,0.231907291,0.229518673,0.238021179,0.225828991,0.230363379,0.247534617,0.263528028,0.264552518,0.272575285,0.498976945,0.573642944,0.543440332,0.548905586,0.548905586,0.548905586
Transport,Haiti,HTI,0.1449729,0.1449729,0.1577244,0.1767114,0.1765758,0.2020792,0.2527365,0.2652106,0.290155,0.3124718,0.302975,0.3064406,0.3002031,0.2970851,0.3034631,0.3035311,0.3194009,0.3412968,0.3730348,0.4077573,0.4268811,0.3984704,0.4082397,0.3798967,0.1138587,0.5032523,0.562987,0.578301,0.63842111,0.66125556,0.70837541,0.77878254,0.81995033,0.79430554,1.12029154,1.15210533,1.18044793,1.32756577,1.32756577,1.30781791,1.078223,1.103033,0.96256615,0.89540364,1.16540441,1.40262014,1.429928674,1.429672839
Transport,Honduras,HND,0.45299315,0.45299315,0.48472898,0.53226589,0.50405981,0.52360216,0.54252078,0.57716557,0.61812183,0.65311322,0.61555256,0.63176545,0.64500416,0.72753101,0.76245439,0.77201849,0.87055544,0.93687047,0.99133523,1.08633709,1.04503625,1.03505208,1.16395333,1.3186251,1.53663811,1.54786861,1.50234064,1.64904382,1.8283637,2.11813776,2.11480579,2.25422819,2.25714473,2.29623085,2.32998542,2.25125748,2.24293937,3.2014165,2.9710699,3.0371838,2.9890149,3.1657996,3.3030009,3.3084777,3.4599085,4.0958401,4.30447397,4.385181394
Transport,Hong Kong,HKG,1.287574,1.287574738,1.499494644,1.536011164,1.376766915,1.450773431,1.623674514,1.69249107,1.9143862,2.78865511,2.49899754,2.94977931,3.17666233,3.21464283,3.07777962,2.84438023,3.62731051,3.46300877,4.2168377,4.1029152,4.5873393,5.5888814,6.35947693,7.14929505,7.8694461,7.51067608,7.058163,7.18553042,11.7566023,15.2879975,11.56285262,10.09475979,7.97982996,7.74166083,5.24226,6.11529491,5.41743481,5.37620253,5.34013878,7.14186196,6.56205634,6.41135087,6.32050521,6.50819636,6.57333084,7.28545331,7.373185322,7.297094381
Transport,Hungary,HUN,6.8668012,7.1841846,6.72412085,7.0488449,7.5773286,7.6619172,7.4922107,8.1586884,8.8806214,8.64445131,8.4732837,8.1640714,7.9755318,7.5066383,7.6543301,7.7438888,8.1379435,8.4711602,8.5074969,8.8408374,8.4035899,7.3526164,7.1142435,7.0963388,6.917006505,7.11527123,7.11202711,7.534379069,8.40073862,8.9335505,8.8705766,9.340577268,9.950312752,10.40341851,10.88485086,11.79478643,12.59891951,12.97085325,12.88614186,12.80755188,11.64925449,10.83089041,10.5065187,9.793932528,10.92883875,11.92821556,12.20821897,12.96743462
Transport,Iceland,ISL,0.287431749,0.305864161,0.321079533,0.379277894,0.345506465,0.381896151,0.409774476,0.409891429,0.459122666,0.495981,0.468221723,0.567216988,0.486757645,0.480892973,0.524222446,0.496492674,0.524256408,0.57638124,0.59447563,0.59770983,0.62822705,0.63728551,0.63459548,0.631595206,0.659536386,0.609397509,0.679654719,0.587414984,0.611782042,0.624418469,0.627753297,0.637112904,0.637170466,0.640283217,0.671630038,0.671629851,0.900188805,0.966294774,0.913566548,0.888410764,0.845075706,0.817312168,0.799203646,0.815096188,0.817974892,0.847057792,0.904093382,0.920448119
Transport,India,IND,49.2278911,49.2278911,49.1860617,47.3595842,50.4894812,52.3167744,51.3517978,52.6517836,49.5984754,52.4275784,54.7846768,55.53525366,47.58530419,49.44092751,49.6859029,52.6223311,53.8911014,56.9792386,59.1465828,64.7307806,64.6447738,67.225745,68.838873,68.750066,70.8864403,78.3394239,83.8252493,85.8119433,88.77676311,93.31404271,95.09069904,94.9190243,97.73798703,99.5251715,108.0490026,114.673472,119.6827325,141.7826371,161.9585278,177.305827,191.2838412,207.2078687,219.2420998,223.7291607,232.817755,254.5242669,266.1284826,276.8384407
Transport,Indonesia,IDN,8.10112625,8.101127556,8.7319702,9.25668083,10.63481703,11.64824546,12.30930225,13.32585284,14.73173686,15.84027265,17.85410961,19.64029504,20.812091,20.13204355,20.48734274,21.12070608,22.36900558,24.46080308,26.50949838,28.82725038,32.19802568,35.85069327,37.91342843,40.48832099,45.35303344,49.25674261,54.59773326,60.6500197,59.19935899,58.78325947,62.68604542,66.75301577,67.99053565,69.2741656,70.82853417,70.63875453,67.13956929,70.62693916,77.6745147,88.87025386,101.3332953,109.9309469,121.9304235,128.5823547,127.9769514,128.6322925,127.4462174,133.8754902
Transport,Iran,IRN,7.531029,7.531029,8.26802,10.353033,12.101041,14.97877,17.977077,20.898649,21.625193,23.10499,21.340553,21.483404,23.496493,29.084932,31.381456,34.981684,33.057695,34.874179,34.824983,36.823796,39.151183,42.319794,44.153121,49.8135461,56.7518363,55.7110126,59.930646,61.26776,63.725744,71.208359,76.4894725,80.31085191,86.56479497,91.43281342,96.95717639,104.932917,111.1347685,110.5480091,115.2292977,125.206597,116.7438462,116.9328657,121.638102,125.962664,138.6604661,136.6101321,138.5582207,146.7293074
Transport,Iraq,IRQ,2.4623463,2.4623463,2.767185,2.942038,3.418187,4.349984,5.499044,6.366101,7.247445,8.559904,9.822822,11.172697,13.452773,13.840181,14.902606,16.013594,16.253106,17.264748,18.215873,20.805255,21.768785,18.352047,23.278419,24.51088,24.7922,24.72765,24.155385,23.761917,24.215256,24.219762,26.371054,28.828799,27.769806,21.565027,24.135957,26.045557,25.874568,25.896716,24.713917,25.409372,27.962514,32.984524,35.668216,35.400814,29.032685,25.316965,28.53116622,30.32614756
Transport,Ireland,IRL,2.62337916,2.832030249,3.017024716,3.32983778,3.43235565,3.43068788,3.51943682,3.931165446,4.62897902,4.729265407,4.547773956,4.560492816,4.33870986,4.15236112,4.03382807,4.460731966,4.41262488,4.247170426,4.36121473,4.64995123,4.89786969,5.094401951,5.501488564,5.527646406,5.767057536,5.897593676,6.920128816,7.293233286,8.649412226,9.580925756,10.33327273,10.79406521,10.99579047,11.1730574,11.81860025,12.65462744,13.72042532,14.34107857,13.49894447,12.18801017,11.54417282,10.61252823,10.33303111,10.44369456,10.88652188,11.07695642,11.53501769,11.34753802
Transport,"Israel and Palestine, State of",ISR_PSE,3.1576344,3.157636401,3.15007758,3.43677133,3.47612253,3.56594262,3.59233908,3.64259284,4.03876737,4.1169423,4.1444552,4.0858963,4.4549251,4.706413,4.5299099,4.9485358,5.290537,5.7293364,5.9493736,6.0822862,8.0339556,8.2970949,9.069147,9.543162,10.25966,11.265795,11.8885849,12.6578733,11.7887196,12.537578,13.3650703,13.276011,13.81555472,14.29385541,14.16490292,13.46589435,13.7693401,14.50425813,15.9823716,15.701833,16.44813273,15.66823611,17.15019973,15.82802022,16.03210709,16.91034749,16.63228982,16.93226942
Transport,"Italy, San Marino and the Holy See",ITA_SMR_VAT,46.2191067,48.167731,51.43642151,55.22929892,51.82532606,54.97495711,57.42300301,61.04149438,64.14792965,70.31397205,71.21344171,71.29491424,73.76058344,74.02745169,76.92194729,79.71274314,82.72208941,87.91832216,90.81476286,94.17809273,96.07149466,97.93367917,102.9621098,104.8521231,104.6117114,106.8862343,108.6565521,110.252079,113.4238621,116.2636835,116.3619537,118.4893832,120.7481524,121.808804,124.0351544,122.9577383,124.2567447,124.7345313,117.9277528,111.8406221,109.1867902,109.1502126,102.5103412,100.7226925,105.3921628,103.0077527,103.7431827,105.35008
Transport,Jamaica,JAM,1.61117316,1.61117316,1.4957083,1.64997215,1.49805734,1.1927558,1.11529282,0.97864243,0.947426379,0.974586339,0.867794449,0.92430469,0.97392502,0.899888479,0.824909699,0.819019329,0.805300809,0.93539656,1.049977359,1.000576559,1.084318229,1.028293229,1.069785135,1.157887825,1.160869715,1.394133015,1.603143055,1.690257105,1.838029955,1.923304995,1.928502665,1.879439175,2.065717175,2.060934795,2.112076505,2.206186675,2.14378367,2.06291318,2.03470607,1.99111979,1.85632665,1.84122415,1.56166707,1.65820333,1.74115004,1.69922779,1.731362799,1.724072458
Transport,Japan,JPN,96.4757461,103.6560687,108.0784122,118.373955,120.346324,125.574291,132.0405232,138.327667,147.937728,155.561963,157.4687,153.997058,148.533369,152.653832,157.428571,159.311116,164.8702007,170.9023554,179.97448,192.806408,199.7815473,212.1935688,218.3880468,221.9751477,231.1038266,240.0566347,246.4083574,247.4337015,245.5806324,249.2827492,247.7718275,251.645189,247.5911172,243.4289722,238.1726189,232.3322034,228.7551133,225.8380705,217.3190184,213.7552085,214.231411,211.7395854,216.6146411,215.8098495,208.1857376,207.8503478,204.8487232,205.0810452
Transport,Jordan,JOR,0.52013438,0.5201342,0.630596152,0.713372418,0.82380258,1.01712818,1.21317075,1.27040475,1.56642165,1.62889713,1.6633964,1.65967565,2.20601917,2.35826071,2.28629625,2.3920386,2.88248759,2.90212864,2.95937364,2.97187811,2.72907653,2.52978674,2.66970452,2.75005951,2.75039821,3.00484983,3.06401408,3.21014337,3.25153945,3.32459765,3.59492093,3.7069041,3.76772201,3.83218381,4.40420601,4.85398719,4.767980875,5.09149414,4.63090493,5.15333526,5.21668399,5.33182676,6.86974901,7.11391058,7.04540793,7.82927576,7.424496809,7.35552402
Transport,Kazakhstan,KAZ,7.124322187,7.124326204,7.693788415,8.20476652,8.757322571,10.24175189,10.58930148,10.65632972,10.82142068,11.07370795,11.41448366,11.49842198,11.44139343,11.33305444,11.30955664,11.26009036,11.63855075,11.88579392,12.10199369,12.37286405,14.42089781,18.08921231,15.8278377,13.1879615,9.0491912,9.1587954,8.214066271,7.041745936,7.929310166,5.823627296,9.37922267,8.196864946,9.126517796,8.653662366,9.231659016,9.554261076,10.53481547,12.0991828,13.78379124,12.43885422,13.1540604,13.46498691,14.58613614,13.73460819,13.66461162,14.81312127,15.01744603,15.74362175
Transport,Kenya,KEN,1.54397847,1.54397847,1.5462421,1.6590901,1.63886412,1.50765602,1.59678192,1.80491072,1.79887948,1.636858,1.91761512,1.82143252,1.78595572,1.82559022,2.17477662,2.33513682,2.60520012,2.55171942,2.49272138,2.64450632,2.69265631,2.75834471,2.55770298,2.38071294,2.27554548,2.54862172,2.6689547,2.64704,2.7141543,2.6669644,2.691603599,2.655111599,2.774374999,2.473295399,2.733386299,2.857410599,3.204724999,3.239597899,3.3372705,4.160006795,5.002171,4.6083804,4.897745999,5.843904599,6.536550299,8.10914195,8.530680798,8.918325827
Transport,Kiribati,KIR,0.005236372,0.00523638,0.006069586,0.005401338,0.005437074,0.006587526,0.005463171,0.006693858,0.006771617,0.007917407,0.007026165,0.011273523,0.009381032,0.009645473,0.00699305,0.007557425,0.005346129,0.007066258,0.007165922,0.006306123,0.006157618,0.007579362,0.00696565,0.007024148,0.005003229,0.005568432,0.006038404,0.005106454,0.005492776,0.004877609,0.007093471,0.007892736,0.006378565,0.006419371,0.007054082,0.010246816,0.009854421,0.008748701,0.012136144,0.02208841,0.025806091,0.037263417,0.065179725,0.045175226,0.021523304,0.015704457,0.015704457,0.015704457
Transport,Kuwait,KWT,1.9383795,1.938379501,2.160277428,2.197842423,2.08217885,2.02882011,2.12258224,2.43283264,3.01571684,3.2279794,5.3497093,6.9452461,8.8775769,9.0463823,7.3846651,9.2305905,9.4601126,9.2667557,11.0538517,13.57749,2.84121889,1.898058605,4.5389927,4.7823783,5.0434928,5.34037875,5.44689534,5.69527227,5.83886052,6.00760154,6.022086884,6.12873268,6.51438989,7.0782873,7.5372481,8.15921069,9.257534639,9.56993208,10.54122827,11.72776062,12.52887166,11.66983736,12.52360309,12.85631862,13.14223787,12.71364147,12.8950066,13.0804561
Transport,Kyrgyzstan,KGZ,1.71052528,1.71051916,1.88485108,2.05350578,2.2590206,2.4673012,2.6912763,2.7579247,2.8415681,2.9549694,3.2427703,3.3052478,3.3606485,3.3451407,3.3381128,3.3778782,3.6799111,3.7763016,3.7889994,3.8953219,6.0207236,4.65737087,2.70833513,1.57743332,0.500311326,1.12161399,1.180775805,1.25784424,1.223090578,1.133764102,0.85102434,0.889827159,0.77753175,0.93682702,1.1848615,1.08889051,1.163244368,1.745990468,1.958535526,2.271476724,1.982765847,2.77159452,3.93524005,3.94015462,3.154445776,2.671787236,2.683706378,2.822551212
Transport,Laos,LAO,0.093506654,0.093506654,0.108385525,0.09645246,0.097090585,0.117634406,0.0975567,0.119533242,0.120921733,0.141382303,0.125467285,0.056650898,0.047378902,0.048591797,0.047897585,0.051763189,0.060680083,0.068852873,0.07001529,0.061446278,0.059999246,0.082453601,0.090744657,0.09167102,0.065001174,0.090430361,0.098331192,0.082927967,0.089201906,0.079211536,0.101191276,0.100722964,0.097679639,0.098304542,0.108024265,0.114690934,0.110330746,0.091441543,0.153622024,0.152333899,0.177972943,0.256988779,0.44848473,0.316226103,0.137345131,0.131553297,0.14611497,0.155477266
Transport,Latvia,LVA,1.78869472,1.788694636,1.918700719,2.026845144,2.137597056,2.308414909,2.346279128,2.362687031,2.411144202,2.453188721,2.488019704,2.603595226,2.602473449,2.58238341,2.59540833,2.60043841,2.71551751,2.78232403,2.82709816,2.8976117,3.05955719,2.79388769,2.44836129,2.275903408,2.105020796,2.0060777,1.931284799,1.966275477,1.943151949,1.912078022,2.122622165,2.514113687,2.591862781,2.736605803,2.874771893,3.001493395,3.315843753,3.751506466,3.545799034,3.1093529,3.18101537,2.822200349,2.727741035,2.762031446,2.884032291,3.057612158,3.173348799,3.137461286
Transport,Lebanon,LBN,1.2511402,1.251140279,1.37532652,1.60512831,1.78828459,1.48399699,1.53367661,1.24186078,1.46847123,1.52127396,1.85349987,2.00560551,1.55231555,1.9124708,1.9869665,2.294309,2.0677077,2.1111628,1.4871092,1.8627802,1.8627783,2.328477,3.2319433,3.769134634,3.54005405,4.180202042,4.33152362,4.1685265,4.457513988,4.246349296,4.001314978,3.737421042,3.747211563,3.998981086,4.014937951,4.04599194,3.900334597,3.068313602,4.450158588,5.123826842,5.059123729,5.07507953,5.355288836,5.089063691,5.48403231,5.559108193,5.127248323,5.060605226
Transport,Lesotho,LSO,0.011525158,0.011525158,0.011770484,0.011861159,0.011863196,0.013663206,0.019893833,0.024109664,0.024778126,0.026446708,0.028642497,0.029720089,0.028602738,0.028518705,0.029773742,0.029378153,0.034634254,0.036959109,0.02135119,0.041017345,0.039232342,0.043146545,0.041567448,0.041625204,0.041488506,0.040173708,0.041457436,0.046534124,0.04674854,0.052204368,0.075565027,0.07638723,0.076219876,0.079343,0.081915943,0.083938834,0.084001112,0.121850199,0.122053056,0.096831359,0.273165099,0.112459562,0.120813339,0.344858473,0.363786511,0.343192938,0.3521586,0.375049726
Transport,Liberia,LBR,0.161352344,0.161352344,0.164786753,0.166056227,0.166084647,0.191285085,0.278513604,0.33753431,0.346893516,0.370254016,0.400995085,0.38636123,0.371835923,0.370742165,0.342397996,0.337848663,0.311708398,0.240234427,0.362970154,0.287120942,0.156929544,0.107866429,0.103918529,0.104062966,0.103721052,0.10043435,0.124372147,0.139602109,0.140245767,0.15661304,0.151130123,0.178237215,0.177846208,0.185133696,0.19113685,0.195857305,0.252003354,0.274162621,0.274619853,0.258216664,0.273165949,0.299891946,0.322168886,0.482801866,0.478712742,0.467902643,0.480126254,0.511335574
Transport,Libya,LBY,0.658274299,0.658274299,1.302406399,1.640209195,2.076103595,2.642243799,2.924919699,3.225677399,3.732396599,3.971477599,4.690800099,5.479707299,5.841097499,5.794116199,6.013654199,5.883161299,5.712963499,5.914134799,5.998611799,6.159043599,6.186973599,6.234090099,6.3255972,7.4400746,8.8366656,9.5090707,10.515365,10.097422,9.946292,10.952232,11.132581,11.491413,11.712204,11.885317,12.384241,12.747786,12.771649,11.618786,13.298253,15.46745198,18.13865898,13.587653,16.763603,17.595082,18.828299,17.839869,17.46344182,18.32380898
Transport,Lithuania,LTU,2.1249677,2.12496672,2.31057955,2.48070495,2.67469799,2.90869442,3.07142409,3.1220653,3.20146891,3.29790996,3.4980969,3.5988643,3.6274544,3.6016219,3.5989697,3.6177462,3.8626555,3.9543483,3.9868646,4.0906541,5.5083019,6.08024795,4.01151974,3.06460412,2.40250162,2.93918904,3.23543294,3.62633628,3.8222337,3.4091926,3.0416353,3.321237955,3.438631645,3.487590338,3.827822314,4.061048047,4.332349428,5.032560607,5.009558833,4.138375864,4.27534783,4.250281846,4.280920232,4.279571575,4.76062311,5.053602979,5.186049923,5.24623787
Transport,Luxembourg,LUX,0.490711862,0.536649172,0.601073073,0.684132328,0.681075626,0.84522258,0.89283495,0.91578438,1.061749415,1.209838985,1.27197102,1.426746978,1.436080174,1.412146445,1.43769425,1.55339925,1.60998591,1.80047996,1.88874722,2.205654506,2.625136166,3.147885896,3.437376906,3.46864593,3.52006989,3.3498885,3.444472568,3.653801776,3.824031517,4.248169755,4.852147424,5.092943403,5.302365688,5.853997249,6.827936643,7.202908016,6.889851445,6.6231961,6.716997715,6.184064466,6.543811641,6.947015981,6.625705357,6.484099573,6.201350781,5.767935008,5.658330625,5.866966923
Transport,Macao,MAC,0.109091201,0.109091161,0.126449775,0.112527888,0.113272384,0.137239994,0.113816155,0.139455392,0.141075383,0.164946022,0.146378537,0.198278147,0.165826274,0.242958932,0.263436666,0.232934422,0.242720179,0.321313708,0.326737829,0.307231278,0.299996185,0.309200853,0.340292134,0.389601746,0.29250531,0.325549176,0.393324777,0.34829738,0.392487864,0.380215121,0.445241729,0.463325378,0.406998483,0.42598636,0.576129848,0.516109056,0.588430762,0.457207287,0.570595917,0.660113952,0.59324355,0.942293972,1.719190165,0.948677547,0.440403703,0.48425882,0.537861569,0.572324976
Transport,Madagascar,MDG,0.097963854,0.097963854,0.100049163,0.100819855,0.100837116,0.116137267,0.169729262,0.205562652,0.211250815,0.225433769,0.244057441,0.224038105,0.186938363,0.228417804,0.23844508,0.26467172,0.209063944,0.315391216,0.406968335,0.288447082,0.256093299,0.303248721,0.31213201,0.312747785,0.352976207,0.361563257,0.373116246,0.418806453,0.420736603,0.469838941,0.62970904,0.71294716,0.81301126,0.87277265,0.982989266,0.979284843,0.952012886,1.066187615,0.88488658,0.80692738,0.8877882,0.937162455,1.006777345,1.103546676,1.105107884,1.086709196,1.115098671,1.18758267
Transport,Malawi,MWI,0.034575484,0.034575484,0.035311431,0.035583472,0.035589565,0.040989685,0.063783677,0.07643076,0.078472332,0.083478128,0.089804927,0.108571402,0.090992798,0.072372278,0.0759307,0.090344565,0.089785309,0.095283684,0.108483221,0.14468322,0.138964544,0.195300416,0.187436245,0.187973234,0.20794873,0.200868619,0.207286924,0.232670176,0.233743022,0.26102181,0.277071667,0.280086827,0.279472561,0.290924642,0.354968275,0.39171397,0.392005323,0.456937932,0.457699871,0.387325751,0.409748606,0.449837787,0.483253027,0.482801156,0.467291925,0.497245637,0.510235812,0.543402323
Transport,Malaysia,MYS,4.0797228,4.079718203,4.191498697,4.67660324,4.92448037,5.17355519,5.49011522,5.18920928,5.1142274,5.74964125,6.3875356,6.8582864,7.2908601,8.4377061,8.7071408,9.1692312,9.7974803,10.3834101,11.355762,12.475516,14.5569113,15.6665973,16.7485857,17.4329264,19.2516116,20.4779622,23.3863029,26.9305075,25.1498051,30.4075856,32.20515804,34.95778014,35.80280698,38.1159078,40.95822097,40.69708179,38.99607129,41.52626266,43.61745067,42.74603192,44.10100818,44.62818384,44.61897914,58.51750474,65.53242326,61.40960331,63.22832971,64.16020306
Transport,Maldives,MDV,0.003319487,0.003319487,0.003847683,0.003424066,0.003446714,0.004176018,0.003463265,0.004243425,0.004292717,0.005019076,0.004454089,0.005863371,0.004903721,0.005077844,0.019781698,0.023396948,0.02022668,0.022950992,0.023338413,0.020482074,0.019999752,0.020613411,0.022686158,0.045835563,0.048750898,0.090430365,0.098331083,0.066342384,0.089201758,0.079211568,0.141667851,0.141011974,0.211639282,0.245761268,0.180040722,0.152921165,0.202273211,0.198122938,0.28529809,0.380834381,0.444932455,0.642471678,1.121209697,0.99385428,0.450835812,0.431625722,0.479402498,0.510120148
Transport,Mali,MLI,0.034575519,0.034575519,0.03531147,0.035583406,0.035589498,0.040989739,0.059681598,0.072328763,0.074334338,0.079340154,0.085927526,0.118880278,0.085808245,0.085555976,0.089321251,0.102823489,0.086585795,0.110877453,0.064053502,0.143560675,0.137313332,0.151012835,0.145485897,0.145688269,0.145209623,0.140607965,0.145101018,0.186136202,0.186994412,0.20881749,0.213229086,0.219111392,0.223522998,0.227934655,0.230875653,0.233081481,0.239698836,0.238963826,0.252933826,0.238228497,0.246316461,0.240433975,0.240433975,0.293374235,0.292873917,0.295188239,0.302899814,0.322589004
Transport,Malta,MLT,0.204133657,0.204133662,0.216330653,0.24444795,0.216130311,0.185101347,0.190862201,0.193848529,0.197635495,0.203734273,0.267266857,0.273502407,0.311367507,0.295047041,0.295447055,0.143086748,0.451668459,0.451267815,0.450730709,0.450730709,0.450730709,0.507366441,0.525923702,0.593817876,0.5938169,0.69105489,0.544492914,0.745752102,0.650915343,0.597804445,0.45642936,0.425262818,0.285524831,0.364978559,0.445169687,0.32412724,0.35170712,0.337198545,0.538595016,0.462527444,0.560279426,0.550863572,0.541425846,0.556981403,0.547586935,0.581965061,0.623988386,0.634536255
Transport,Martinique,MTQ,0.01015935,0.01015935,0.006594076,0.00954548,0.010323643,0.014272769,0.014756763,0.016043444,0.016128514,0.013534653,0.022469592,0.024591557,0.026621088,0.029905096,0.030023789,0.042384547,0.043922395,0.060748377,0.075532401,0.111795418,0.123365507,0.10952522,0.12693748,0.188549636,0.192006907,0.197735801,0.201966701,0.20891876,0.281674618,0.323188875,0.303769681,0.306381537,0.286933083,0.302487661,0.338813242,0.341508349,0.33874338,0.356016153,0.322870869,0.41247853,0.432904184,0.426639664,0.781006981,0.778515244,0.759552607,0.775736667,0.775736667,0.775736667
